class	score
0	-0.495878105
0	0.031592556
0	-0.286140372
0	-0.25536527
0	-0.159759209
0	-0.092657601
0	-0.095267556
0	-0.136120559
0	-0.11266944
0	-0.20960913
0	-0.113064647
0	0.16915957
0	-0.018384004
0	-0.093648373
0	0.207207483
0	0.105771285
0	-0.156152293
0	-0.095335705
0	-0.09067786
0	-0.019056164
0	-0.036812064
0	-0.078066331
0	-0.225436861
0	0.240013538
0	-0.06896843
0	-0.198847173
0	-0.063369398
0	-0.072686966
0	-0.444591531
0	-0.164776798
0	-0.114751082
0	-0.188819049
0	-0.481276396
0	0.364082343
0	-0.330826596
0	0.15147455
0	-0.031762965
0	-0.155595897
0	-0.068869917
0	0.475676877
0	0.003720283
0	-0.037920564
0	-0.159013362
0	-0.103843174
0	-0.064226197
0	-0.094875465
0	0.440699246
0	-0.063074319
0	0.311612456
0	-0.23967806
0	-0.126796709
0	-0.004535398
0	-0.055401362
0	-0.007988367
0	0.164645706
0	0.259885013
0	-0.153627987
0	0.22477322
0	-0.124752316
0	-0.001074118
0	0.313679016
0	0.103614042
0	-0.439927817
0	-0.055117789
0	-0.033233628
0	0.25401348
0	-0.134034354
0	-0.092361823
0	0.401563665
0	0.167987886
0	0.095336062
0	-0.019226174
0	0.316560547
0	0.436256313
0	-0.048243059
0	-0.510648471
0	-0.06742055
0	-0.205868705
0	0.07666468
0	0.226879964
0	-0.009109447
0	0.156029436
0	0.206828625
0	-0.12399809
0	0.091869888
0	0.201069775
0	0.040320271
0	0.031563503
0	-0.053429329
0	-0.197672677
0	0.031261369
0	0.078704602
0	-0.174901379
0	0.3688473
0	0.068583054
0	0.070115849
0	-0.382592713
0	0.206770905
0	-0.017757783
0	-0.151991905
0	-0.067154489
0	-0.09213937
0	0.114338055
0	0.09186794
0	0.117719856
0	0.343121037
0	0.082132233
0	0.22267295
0	0.041517534
0	0.036753468
0	-0.017392114
0	-0.015296503
0	0.030796385
0	-0.205721778
0	-0.088188318
0	0.174380174
0	-0.247190563
0	0.023817966
0	0.199406784
0	-0.340155697
0	0.163177389
0	-0.242995637
0	0.012812924
0	-0.039648677
0	-0.122120437
0	0.647061866
0	0.253809513
0	-0.173584631
0	-0.154464148
0	-0.265090238
0	-0.387635703
0	-0.195433576
0	0.042718876
0	-0.18404785
0	-0.044213837
0	0.238151258
0	0.204737804
0	0.004984239
0	0.069262101
0	-0.163835453
0	-0.078408853
0	0.113934293
0	-0.056667688
0	-0.171697232
0	0.027051547
0	0.104198194
0	0.053701167
0	-0.072174399
0	0.027012285
0	0.092446983
0	-0.12998911
0	0.184453042
0	-0.212658707
0	0.076758545
0	-0.240105004
0	-0.429477824
0	-0.046944313
0	0.002950127
0	-0.440123711
0	0.070876918
0	0.152293015
0	0.029860957
0	0.135981531
0	-0.25016895
0	0.247420844
0	-0.357836613
0	-0.048149653
0	-0.023686777
0	-0.617590746
0	0.016286157
0	-0.185432974
0	0.124396213
0	0.039915461
0	-0.089577129
0	-0.072224449
0	0.002973945
0	-0.100505526
0	-0.131288256
0	-0.098431097
0	-0.10864008
0	0.043778353
0	-0.109592872
0	-0.103881272
0	0.07422191
0	-0.004662675
0	-0.165433763
0	0.04223995
0	-0.229263795
0	-0.110544683
0	-0.117415045
0	-0.362507438
0	-0.262829778
0	-0.392562281
0	0.016248018
0	-0.017281377
0	0.040766103
0	-0.10872218
0	-0.48114816
0	0.248103714
0	-0.174092986
0	-0.041156482
0	0.124922689
0	-0.184425505
0	-0.114163786
0	-0.251684575
0	-0.05262998
0	-0.233160381
0	-0.017263188
0	0.110528086
0	-0.115197014
0	0.027159918
0	-0.394180176
0	0.072121102
0	0.062460888
0	-0.310220875
0	0.104972653
0	0.166436016
0	-0.246551376
0	-0.207956768
0	0.145416518
0	-0.031110405
0	0.337283048
0	0.050670232
0	0.320969989
0	-0.093770939
0	-0.281181138
0	-0.0392003
0	0.036866068
0	0.132493459
0	-0.048900985
0	-0.077073067
0	-0.103830001
0	0.113243038
0	-0.196473533
0	-0.101948401
0	-0.243842375
0	-0.103742923
0	-0.245997599
0	-0.23310783
0	-0.358229739
0	0.145793047
0	-0.043433959
0	-0.235119172
0	0.053879435
0	0.11467546
0	0.119404582
0	-0.128990165
0	0.133114272
0	0.035410302
0	-0.430776531
0	0.013157421
0	-0.049457493
0	0.299333202
0	-0.136158378
0	0.327301938
0	0.049830611
0	0.028622468
0	-0.232514716
0	-0.252079984
0	-0.094201736
0	-0.164952948
0	0.151775792
0	-0.11145366
0	-0.14227618
0	0.061291724
0	0.129608481
0	0.105166768
0	-0.135025935
0	-0.122900968
0	-0.115238623
0	-0.163173255
0	-1.020588097
0	0.05431816
0	0.379409216
0	-0.185631487
0	-0.196173669
0	-0.122628419
0	-0.142930595
0	-0.2338827
0	0.076045264
0	-0.14318475
0	-0.257590918
0	-0.06124211
0	0.016645655
0	-0.394435425
0	-0.517330608
0	-0.347119472
0	-0.084537593
0	0.316818534
0	0.015771444
0	0.191884533
0	0.099748911
0	0.253145194
0	0.095181269
0	0.024450067
0	-0.409952252
0	-0.061373466
0	-0.009139043
0	-0.084726119
0	0.072459259
0	-0.143687402
0	-0.055296718
0	0.43191751
0	0.033832912
0	-0.001278063
0	-0.153402856
0	0.031766499
0	0.142086062
0	0.076097565
0	0.080324775
0	0.151364821
0	0.134408685
0	-0.024500951
0	-0.125559681
0	-0.104585453
0	-0.385896658
0	-0.014365416
0	0.11754857
0	-0.130754868
0	-0.249929792
0	-0.193104367
0	-0.442800103
0	0.067301284
0	-0.08501701
0	-0.115119935
0	0.026752961
0	-0.341030075
0	-0.367997405
0	-0.297382207
0	-0.051075151
0	-0.081775299
0	-0.251437812
0	-0.285369988
0	0.124405838
0	-0.170918316
0	-0.102581093
0	-0.156747556
0	-0.055754034
0	-0.17060368
0	0.088249924
0	-0.072594065
0	0.097109902
0	-0.206492066
0	-0.166305963
0	-0.046489157
0	-0.218504064
0	-0.497999716
0	0.160597893
0	-0.057336637
0	0.054164049
0	-0.139120547
0	0.035390991
0	-0.064245165
0	-0.042670925
0	-0.092146807
0	0.045353834
0	0.355088262
0	-0.262742396
0	0.056279821
0	-0.049868678
0	-0.090743694
0	-0.182494886
0	-0.075010178
0	-0.193196417
0	0.047058676
0	-0.112338732
0	0.195782642
0	0.190208032
0	0.092633158
0	0.186134192
0	0.284270247
0	-0.008180354
0	0.117937285
0	0.329620305
0	0.085517726
0	0.044836374
0	-0.200641286
0	0.210560509
0	-0.216774494
0	-0.130334177
0	0.009441256
0	0.009215882
0	-0.153518109
0	0.049751083
0	-0.29672385
0	0.423399131
0	0.074829222
0	0.074217295
0	-0.133578483
0	0.09340799
0	-0.29868491
0	0.306773891
0	0.173722287
0	-0.112125141
0	-0.087912662
0	0.05999344
0	-0.00048091
0	0.336441265
0	-0.201440052
0	0.054489075
0	-0.008369656
0	-0.133601262
0	-0.217502655
0	0.035622899
0	-0.11481075
0	-0.139745082
0	0.158879867
0	0.01237366
0	-0.036182907
0	0.048757756
0	0.043822161
0	-0.293324849
0	0.134074325
0	0.26961699
0	-0.183570627
0	0.035852113
0	0.136309841
0	-0.025315025
0	-0.069770783
0	0.091758726
0	-0.084910362
0	0.117623023
0	-0.157150189
0	-0.22603982
0	-0.322323917
0	0.020320688
0	0.207914928
0	-0.310872633
0	-0.091761521
0	-0.43639246
0	0.398826454
0	0.076700918
0	-0.062447095
0	0.162433345
0	-0.051380961
0	-0.123487327
0	-0.157827442
0	-0.387442487
0	0.129918964
0	-0.23288908
0	0.040071531
0	-0.040365084
0	0.062308971
0	0.015791567
0	0.201286198
0	-0.203988159
0	-0.125669752
0	0.218733032
0	-0.010177352
0	-0.207296289
0	0.11156819
0	0.274298553
0	-0.13894263
0	-0.084893912
0	-0.097309998
0	-0.093436498
0	-0.363779772
0	-0.024788284
0	0.284409279
0	0.005803945
0	0.098042154
0	0.004318194
0	0.190340119
0	0.385945217
0	0.23638651
0	-0.033330334
0	-0.266079138
0	0.055824964
0	0.21350163
0	-0.336428309
0	-0.136912576
0	-0.278599703
0	0.027135061
0	0.338301561
0	0.095202561
0	-0.167100756
0	0.136392148
0	0.024919321
0	-0.148389054
0	0.029582893
0	0.030606768
0	-0.235576074
0	-0.212832267
0	-0.103739398
0	0.391090992
0	-0.057077365
0	-0.23039739
0	-0.068932138
0	0.056412494
0	-0.32347558
0	0.151867415
0	0.489827245
0	0.022560377
0	0.162289064
0	0.085858867
0	-0.298259518
0	0.128228601
0	-0.025488578
0	-0.178156832
0	-0.134531646
0	0.173981601
0	0.298030638
0	0.134287501
0	-0.116034512
0	-0.121209992
0	-0.119610967
0	0.389976831
0	-0.130203252
0	-0.023330253
0	0.0043481
0	-0.063420153
0	-0.105698556
0	-0.186210683
0	0.085998126
0	-0.292545682
0	-0.133165375
0	-0.160756674
0	-0.136120466
0	-0.025959508
0	-0.040553408
0	-0.042539906
0	-0.312623428
0	-0.029949917
0	0.328126861
0	0.055858934
0	0.020058767
0	0.160716531
0	0.115866036
0	0.507865938
0	-0.015757971
0	-0.064016147
0	0.315720901
0	-0.164894839
0	-0.078145299
0	-0.195547155
0	-0.15730612
0	0.26921853
0	0.127992032
0	0.013940098
0	-0.201161996
0	-0.241106899
0	0.425811098
0	0.083557309
0	-0.124608245
0	0.022086398
0	-0.120431474
0	-0.230087235
0	0.086447086
0	-0.369556648
0	-0.431262261
0	-0.244635208
0	0.103190377
0	0.06179184
0	-0.121505183
0	0.169616393
0	0.244376431
0	-0.208498532
0	-0.113671638
0	-0.278060621
0	-0.093245271
0	0.008540735
0	-0.04033414
0	-0.081901142
0	-0.150254665
0	0.029837725
0	0.088440211
0	-0.06500996
0	-0.182059792
0	0.115738463
0	-0.276411076
0	0.049399629
0	0.125817268
0	0.289071859
0	-0.159427377
0	0.195723129
0	0.07918852
0	-0.080812274
0	0.05067184
0	-0.150230948
0	-0.002826897
0	-0.22265729
0	-0.024076973
0	-0.254984673
0	-0.479733946
0	0.314825402
0	-0.259703903
0	0.331066763
0	0.065042839
0	-0.154419769
0	-0.223401958
0	0.072447227
0	-0.040766052
0	0.080030366
0	0.265452881
0	-0.224788111
0	-0.213707602
0	-0.134869791
0	-0.321179409
0	0.11200375
0	-0.169174276
0	0.025129938
0	-0.189659364
0	-0.147419264
0	-0.023251573
0	-0.199308184
0	-0.015200703
0	-0.01527685
0	-0.075171085
0	0.08653147
0	0.035484861
0	-0.252805137
0	-0.090950256
0	0.06487562
0	-0.543634952
0	-0.04642732
0	-0.026608826
0	-0.313903888
0	-0.048835471
0	-0.094422631
0	0.075516433
0	0.073718572
0	-0.049790715
0	-0.055801667
0	-0.403233714
0	0.159811255
0	-0.10700676
0	-0.205545627
0	-0.273186355
0	0.05292159
0	-0.10633609
0	0.118802091
0	0.029280106
0	0.109811539
0	-0.156022914
0	0.022813378
0	0.347879064
0	-0.389156547
0	-0.35608469
0	0.162012461
0	-0.057937459
0	-0.078136779
0	0.163336068
0	-0.125243373
0	0.081628954
0	-0.08346764
0	0.093093711
0	-0.366620595
0	-0.069169289
0	-0.199994221
0	-0.218461088
0	-0.324252025
0	0.098065084
0	-0.189700113
0	-0.129807019
0	0.44508201
0	-0.106128629
0	0.040663273
0	-0.216954899
0	-0.09469497
0	0.358744131
0	-0.303272287
0	-0.009769705
0	-0.017263859
0	-0.417960579
0	0.112814831
0	0.091222796
0	0.163498983
0	0.092745026
0	0.014843177
0	-0.126334835
0	0.015406122
0	0.181975552
0	-0.132231368
0	-0.429486383
0	0.375955974
0	-0.078677224
0	-0.296123018
0	0.002130317
0	-0.062078125
0	-0.204267637
0	-0.38167548
0	-0.147742348
0	-0.226903935
0	-0.091199901
0	0.186565488
0	0.00023867
0	-0.177375968
0	0.317728665
0	0.279209378
0	-0.19283442
0	0.171203336
0	-0.125125457
0	-0.089504589
0	-0.298034647
0	0.040708148
0	0.046447896
0	0.111989611
0	-0.076651518
0	0.124706766
0	0.466932847
0	-0.571998409
0	-0.23328595
0	-0.013532245
0	0.222105282
0	0.179106966
0	-0.16812133
0	0.13206515
0	-0.101622214
0	-0.076805897
0	0.238505511
0	-0.040418079
0	-0.10615345
0	0.018434358
0	-0.154020867
0	0.111738392
0	0.08783701
0	-0.025079867
0	-0.011575291
0	-0.047338013
0	-0.091639914
0	-0.090524374
0	-0.281753317
0	-0.163893695
0	-0.04173047
0	0.022299721
0	0.364361373
0	0.282732751
0	-0.117667341
0	-0.219310101
0	0.267970998
0	-0.175271599
0	-0.244434877
0	-0.348660113
0	0.205203981
0	-0.098414483
0	0.203867891
0	0.257520502
0	-0.035097016
0	0.160879847
0	-0.318274417
0	-0.079613764
0	-0.108462444
0	-0.039479879
0	0.295816671
0	-0.198489287
0	0.045534265
0	0.001219713
0	-0.244817827
0	0.458709054
0	-0.381989429
0	0.06217747
0	-0.09209769
0	0.058266247
0	-0.83601237
0	-0.291583855
0	0.052758288
0	0.129362325
0	-0.085997237
0	0.02034913
0	-0.205334419
0	0.053653244
0	-0.289165578
0	-0.341344382
0	0.149180396
0	0.155059582
0	-0.225642536
0	0.372521415
0	0.092392601
0	-0.135895644
0	-0.033821918
0	-0.009021946
0	0.319470505
0	0.025994601
0	-0.101719793
0	-0.080666968
0	-0.062478583
0	-0.092180419
0	0.108752334
0	-0.184133004
0	-0.095423576
0	0.091813488
0	-0.047824738
0	-0.188366577
0	-0.328061802
0	0.101736132
0	-0.06274984
0	0.016236062
0	-0.357038442
0	0.420981744
0	-0.656031645
0	-0.228716013
0	-0.125521202
0	0.096790497
0	0.3702909
0	-0.091037027
0	-0.06746471
0	-0.085131625
0	0.237674124
0	-0.172340643
0	-0.08118227
0	-0.111924952
0	-0.036793403
0	-0.154377273
0	-0.034326415
0	0.021686573
0	0.18437478
0	-0.150840704
0	-0.004453411
0	-0.187872456
0	0.054452605
0	-0.112111225
0	0.026839717
0	-0.196827438
0	-0.207832573
0	-0.273495656
0	0.068585599
0	-0.392702941
0	-0.108914699
0	-0.005734387
0	-0.104796897
0	-0.006392738
0	-0.132822726
0	0.088192932
0	0.078878937
0	-0.062025203
0	0.007690073
0	0.074272099
0	0.039057527
0	-0.055541343
0	-0.022774976
0	-0.337367902
0	-0.19219875
0	-0.336177138
0	-0.048189972
0	0.106810471
0	0.100161194
0	-0.027264751
0	0.026831941
0	0.160251905
0	-0.034482938
0	0.129522728
0	-0.08446512
0	0.236855367
0	-0.318709384
0	0.008606069
0	-0.441561093
0	0.020471886
0	0.077272854
0	0.801650139
0	-0.171950455
0	-0.177865589
0	0.011518531
0	0.219657166
0	0.537590439
0	0.095174613
0	-0.165092146
0	0.084881905
0	0.195072075
0	0.209791693
0	-0.00825265
0	0.129067445
0	-0.057319554
0	-0.048393638
0	-0.159362954
0	-0.1515146
0	-0.490354038
0	0.145730943
0	-0.082130371
0	-0.257076518
0	0.24323881
0	0.089284988
0	-0.223351749
0	-0.2925938
0	-0.039423659
0	0.107966124
0	-0.281247136
0	-0.076763813
0	0.041430451
0	0.056386515
0	0.06938769
0	-0.047251009
0	-0.270112903
0	-0.224389719
0	-0.109874954
0	-0.027551468
0	-0.336964835
0	0.248225389
0	-0.115288233
0	-0.06217976
0	0.236112861
0	0.057698111
0	-0.200195151
0	0.1254111
0	-0.117638182
0	-0.152061989
0	-0.002610627
0	0.137371211
0	-0.076322091
0	-0.022821773
0	-0.277216196
0	-0.009409973
0	-0.219839476
0	0.560231315
0	0.179219548
0	0.136205584
0	-0.294343162
0	-0.004374535
0	0.407013731
0	-0.150164901
0	0.076454919
0	-0.312922583
0	0.197179969
0	-0.019197506
0	-0.072722411
0	-0.113780566
0	0.74911416
0	-0.349780533
0	0.392447485
0	0.174794591
0	-0.049884208
0	-0.050090884
0	-0.193995314
0	0.243646621
0	-0.029770447
0	-0.130761924
0	-0.026254168
0	0.023473087
0	0.007560405
0	-0.048981031
0	-0.136667842
0	0.237356513
0	-0.005537407
0	-0.022026205
0	0.133727225
0	-0.22110868
0	-0.086834896
0	-0.16917128
0	-0.079616301
0	-0.017540041
0	-0.130024448
0	0.262272361
0	0.069850788
0	-0.217887978
0	-0.263763925
0	0.15081393
0	0.006977812
0	0.007944949
0	-0.304414911
0	-0.055361526
0	0.047195165
0	0.036876384
0	-0.151258228
0	0.06104153
0	-0.414605965
0	0.321119079
0	0.157810467
0	0.010678693
0	0.024224114
0	-0.157296606
0	-0.243091271
0	-0.091279485
0	-0.188661321
0	-0.110792778
0	0.188188721
0	0.161023683
0	-0.332050963
0	-0.079895937
0	-0.235556462
0	-0.050045879
0	-0.211219456
0	-0.075384438
0	0.147618991
0	-0.107389396
0	-0.117355744
0	-0.183076543
0	-0.227773001
0	-0.194645676
0	0.213042365
0	-0.149002961
0	-0.003491952
0	0.008833567
0	-0.13972383
0	0.195457585
0	-0.046273459
0	-0.072998406
0	-0.012048094
0	0.025272615
0	0.03622337
0	0.073073769
0	-0.072267014
0	0.415482618
0	-0.213615952
0	-0.295579984
0	0.361812906
0	-0.140566575
0	0.075693497
0	-0.130908889
0	-0.300963252
0	0.117117904
0	0.053845023
0	0.136547629
0	0.288380927
0	-0.324076064
0	-0.17406411
0	0.150184708
0	-0.341318535
0	-0.202942464
0	-0.221968287
0	0.00132624
0	0.251206786
0	-0.161765836
0	0.276758967
0	0.003443388
0	0.146513414
0	-0.143381548
0	-0.070233228
0	0.049503968
0	-0.222665862
0	-0.311429477
0	-0.05677471
0	-0.20876946
0	-0.215663998
0	-0.435158618
0	0.108224692
0	0.166774723
0	0.282405118
0	-0.221695994
0	-0.208896513
0	0.072130146
0	-0.183670262
0	-0.209351963
0	0.189158391
0	0.193130381
0	-0.146176966
0	-0.198927311
0	0.046752872
0	0.08913573
0	0.119875033
0	-0.31060403
0	-0.24055302
0	-0.128628602
0	-0.073641434
0	-0.309878945
0	0.175711832
0	-0.202449503
0	-0.323279314
0	-0.260692904
0	0.080928374
0	0.143276881
0	-0.125798261
0	0.182435052
0	-0.006917643
0	-0.179017309
0	-0.123075831
0	-0.048119087
0	-0.008000563
0	-0.33849418
0	0.221198526
0	-0.215425793
0	-0.183707449
0	0.095646211
0	0.101897222
0	-0.157911639
0	0.004330498
0	0.04293763
0	0.174263324
0	-0.155325116
0	-0.043594124
0	-0.134330932
0	-0.226812073
0	-0.364968829
0	0.10488328
0	0.015884109
0	0.018592887
0	-0.24477103
0	-0.021857868
0	0.188988813
0	0.205417825
0	0.029389349
0	-0.093168789
0	0.049925747
0	-0.267537765
0	-0.44617774
0	-0.251463224
0	-0.023241591
0	0.070335351
0	-0.225193695
0	0.519775104
0	0.028133864
0	-0.030205783
0	-0.02690311
0	-0.050867735
0	0.229734872
0	-0.036095571
0	0.199563485
0	-0.232716988
0	-0.094965806
0	-0.221266869
0	-0.036387307
0	0.196275638
0	-0.295550043
0	-0.242368851
0	-0.181531731
0	0.21831901
0	-0.015137424
0	0.188483276
0	0.088592799
0	0.102864525
0	0.008533976
0	-0.043694243
0	-0.338894009
0	-0.159152142
0	-0.229332395
0	0.140130781
0	-0.083356646
0	0.069531365
0	-0.142075613
0	-0.085705357
0	0.206940497
0	-0.122779674
0	-0.166459602
0	-0.16980183
0	-0.265234551
0	0.738887837
0	-0.164694426
0	-0.103003159
0	-0.262859014
0	-0.157864508
0	-0.037346245
0	-0.123802813
0	-0.08741521
0	0.031486385
0	0.098384863
0	-0.109560785
0	-0.136452892
0	0.132746708
0	-0.343219411
0	0.01605988
0	-0.117391773
0	-0.098808889
0	-0.008399906
0	0.234413279
0	-0.148147535
0	-0.212104709
0	0.082047079
0	-0.152852178
0	-0.271867026
0	-0.172450577
0	0.125955721
0	-0.193083704
0	-0.146185398
0	-0.010804029
0	0.060211853
0	-0.247755202
0	-0.094951789
0	-0.218269998
0	-0.363901289
0	-0.140653711
0	0.045076303
0	-0.048442465
0	0.144585266
0	0.021529537
0	-0.097382301
0	-0.190407373
0	-0.054506907
0	-0.042387824
0	-0.099747339
0	-0.165780641
0	-0.313212543
0	0.082982965
0	0.129290139
0	-0.083326539
0	-0.269970684
0	-0.19417727
0	0.04298569
0	-0.230516042
0	-0.067553563
0	0.034831754
0	0.193837119
0	-0.025116183
0	0.211667822
0	0.001114249
0	-0.160888243
0	-0.154699463
0	-0.034598204
0	0.058982529
0	-0.132469131
0	-0.014403236
0	-0.130427098
0	0.116448088
0	0.081857446
0	-0.137097157
0	-0.080073221
0	-0.286601061
0	0.274612226
0	0.000494695
0	0.003318899
0	-0.097038524
0	0.049143748
0	0.075465286
0	-0.159927503
0	-0.405383568
0	-0.049516302
0	0.058358307
0	-0.048802611
0	0.107299503
0	-0.059699257
0	-0.014973032
0	-0.083214549
0	-0.055079708
0	0.159575671
0	-0.314862694
0	-0.047188674
0	-0.069757436
0	0.110771531
0	-0.016470585
0	-0.115629181
0	-0.371362405
0	-0.162647434
0	-0.273373406
0	-0.141394448
0	-0.071206953
0	-0.395916481
0	-0.225028964
0	-0.045510765
0	0.069623289
0	-0.129071184
0	-0.128769603
0	-0.250112284
0	-0.996657276
0	0.089710271
0	0.048964015
0	-0.246507698
0	0.046479884
0	0.368890298
0	0.085871743
0	-0.012445553
0	-0.38871402
0	-0.079052524
0	0.231072805
0	0.106324316
0	0.245983365
0	-0.073778731
0	-0.329758757
0	-0.113947338
0	-0.004812177
0	0.05995746
0	-0.163635929
0	0.163739364
0	-0.23538199
0	-0.246553047
0	0.063883155
0	0.070945996
0	-0.117361225
0	-0.303996994
0	0.016158265
0	0.24031639
0	-0.009732864
0	-0.116610812
0	-0.191478755
0	-0.253345338
0	-0.13617685
0	-0.380546976
0	-0.048030243
0	-0.01568196
0	-0.084874624
0	0.042413224
0	-0.157548625
0	-0.098684807
0	-0.289350143
0	0.035045086
0	-0.12769669
0	0.216748348
0	-0.024117372
0	-0.007975878
0	0.058852033
0	-0.049514834
0	0.28582701
0	0.009336138
0	-0.244971921
0	0.051037852
0	0.219602069
0	0.201442977
0	-0.276874019
0	-0.233822597
0	0.042553926
0	-0.093536044
0	0.222000923
0	-0.12414752
0	-0.260983097
0	0.470478187
0	-0.483992878
0	-0.155969401
0	0.155512671
0	-0.072972061
0	-0.066146232
0	-0.171756812
0	-0.026982788
0	0.073070894
0	-0.300413408
0	-0.110823083
0	0.18084908
0	-0.325197863
0	0.139172385
0	-0.084166407
0	-0.355922469
0	-0.144140579
0	-0.071570839
0	-0.184973491
0	-0.376240621
0	-0.165262
0	0.22937547
0	0.203882701
0	-0.042706389
0	-0.176764118
0	0.049703936
0	-0.089993264
0	-0.965406751
0	-0.132350217
0	-0.281507735
0	0.205991798
0	-0.165865463
0	-0.033503045
0	-0.217573234
0	-0.31742419
0	-0.393787252
0	-0.296673606
0	-0.145574662
0	-0.027820367
0	0.295576984
0	0.138595196
0	-0.225192895
0	-0.195109351
0	-0.086086659
0	-0.186100694
0	-0.147294239
0	-0.046177816
0	-0.152031296
0	-0.08362205
0	-0.03284338
0	-0.114176249
0	0.167470774
0	-0.07979019
0	-0.058768032
0	0.094117674
0	0.019523496
0	0.205985973
0	-0.188653804
0	0.205608826
0	-0.464974923
0	-0.191879148
0	-0.185425049
0	0.138516704
0	0.359635481
0	0.079811263
0	-0.00538969
0	-0.070591757
0	0.23049102
0	0.035936201
0	0.036911003
0	0.143718153
0	0.090743912
0	-0.202583347
0	0.092246231
0	-0.036438288
0	-0.174027218
0	0.021015803
0	-0.032265853
0	0.090520643
0	0.007028773
0	0.395510271
0	-0.233407039
0	-0.349250903
0	-0.172817564
0	0.180583554
0	-0.340175906
0	-0.717962932
0	-0.490590538
0	0.048105589
0	-0.086794317
0	0.041772246
0	-0.23565827
0	-0.02168956
0	-0.09965696
0	-0.197282301
0	0.412823253
0	-0.24053777
0	-0.197332231
0	-0.091007299
0	0.08427821
0	-0.016014063
0	-0.122722685
0	0.212185424
0	-0.122322852
0	0.169439078
0	-0.214320682
0	-0.018383066
0	-0.169244293
0	-0.028342965
0	-0.395410116
0	-0.01270747
0	-0.018155075
0	-0.178670098
0	-0.05171083
0	-0.068522745
0	0.060313963
0	0.355963494
0	-0.313137187
0	-0.062863366
0	-0.340219389
0	-0.179481261
0	0.108658668
0	0.065226058
0	0.032386895
0	0.060162389
0	-0.267504056
0	0.325914446
0	0.175016181
0	-0.018951898
0	0.208746475
0	-0.083014088
0	0.149297478
0	0.100381438
0	-0.001218484
0	0.046896336
0	0.176814868
0	0.007301964
0	0.048929897
0	-0.10793993
0	-0.050740465
0	-0.370223641
0	0.076321902
0	0.169853454
0	-0.00514847
0	-0.259084184
0	0.232256692
0	-0.13849025
0	0.031478639
0	-0.221539226
0	-0.244306899
0	0.185913774
0	-0.102883738
0	-0.458084192
0	0.106607025
0	0.144187017
0	0.09603303
0	-0.130700692
0	-0.101036904
0	0.239757412
0	-0.39439021
0	-0.255328169
0	0.114304688
0	-0.234368913
0	-0.097866076
0	-0.087513383
0	-0.202979982
0	-0.54889799
0	-0.214865534
0	-0.064122355
0	-0.011164123
0	-0.117170797
0	-0.210611021
0	-0.208294472
0	-0.095632465
0	0.028162186
0	-0.309314144
0	-0.244214359
0	-0.231333341
0	0.032806023
